,Unnamed: 0,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
36072,36072,2017.2.12 0:00,47.0,-14.4,,53.5,-11.55,,50.25,-12.975000000000001,
36073,36073,2017.2.12 1:00,49.0,-14.2,,54.5,-11.45,,51.75,-12.825,
36074,36074,2017.2.12 10:00,45.0,-12.7,,48.0,-10.65,,46.5,-11.675,
36075,36075,2017.2.12 11:00,37.0,-12.7,,40.5,-11.1,,38.75,-11.899999999999999,
36076,36076,2017.2.12 12:00,34.0,-13.7,,37.0,-11.9,,35.5,-12.8,
36077,36077,2017.2.12 13:00,31.0,-12.9,,35.0,-11.05,,33.0,-11.975000000000001,
36078,36078,2017.2.12 14:00,31.0,-12.0,,33.0,-10.7,,32.0,-11.35,
36079,36079,2017.2.12 15:00,33.0,-11.2,,34.0,-10.25,,33.5,-10.725,
36080,36080,2017.2.12 16:00,33.0,-10.9,,33.0,-10.2,,33.0,-10.55,
36081,36081,2017.2.12 17:00,35.0,-10.7,,35.5,-9.8,,35.25,-10.25,
36082,36082,2017.2.12 18:00,43.0,-10.1,,43.5,-9.05,,43.25,-9.575,
36083,36083,2017.2.12 19:00,52.0,-8.8,,51.5,-8.15,,51.75,-8.475000000000001,
36084,36084,2017.2.12 2:00,52.0,-14.1,,56.5,-11.25,,54.25,-12.675,
36085,36085,2017.2.12 20:00,59.0,-7.9,,58.5,-7.45,,58.75,-7.675000000000001,
36086,36086,2017.2.12 21:00,62.0,-7.8,,63.0,-7.1,,62.5,-7.449999999999999,
36087,36087,2017.2.12 22:00,64.0,-7.7,,66.0,-6.85,,65.0,-7.275,
36088,36088,2017.2.12 23:00,68.0,-7.4,,69.0,-6.8,,68.5,-7.1,
36089,36089,2017.2.12 3:00,53.0,-14.3,,57.5,-11.4,,55.25,-12.850000000000001,
36090,36090,2017.2.12 4:00,56.0,-14.1,,60.5,-11.35,,58.25,-12.725,
36091,36091,2017.2.12 5:00,58.0,-13.5,,64.0,-11.15,,61.0,-12.325,
36092,36092,2017.2.12 6:00,63.0,-12.7,,67.5,-10.9,,65.25,-11.8,
36093,36093,2017.2.12 7:00,64.0,-12.9,,69.5,-10.75,,66.75,-11.825,
36094,36094,2017.2.12 8:00,63.0,-13.1,,69.5,-10.8,,66.25,-11.95,
36095,36095,2017.2.12 9:00,53.0,-13.2,,60.5,-10.5,,56.75,-11.85,
36096,36096,2017.2.13 0:00,69.0,-7.8,,71.0,-7.0,,70.0,-7.4,
36097,36097,2017.2.13 1:00,74.0,-7.5,,75.5,-6.95,,74.75,-7.225,
36098,36098,2017.2.13 10:00,55.0,-9.1,,64.0,-6.95,,59.5,-8.025,
36099,36099,2017.2.13 11:00,43.0,-9.5,,52.5,-7.0,,47.75,-8.25,
36100,36100,2017.2.13 12:00,34.0,-11.4,,42.0,-8.45,,38.0,-9.925,
36101,36101,2017.2.13 13:00,35.0,-9.5,,41.5,-7.4,,38.25,-8.45,
36102,36102,2017.2.13 14:00,38.0,-7.6,,42.5,-6.3,,40.25,-6.949999999999999,
36103,36103,2017.2.13 15:00,50.0,-4.3,,51.5,-3.65,,50.75,-3.9749999999999996,
36104,36104,2017.2.13 16:00,56.0,-3.6,,56.0,-3.05,,56.0,-3.325,
36105,36105,2017.2.13 17:00,59.0,-3.1,,61.0,-2.35,,60.0,-2.725,
36106,36106,2017.2.13 18:00,64.0,-2.4,,73.5,-1.0,,68.75,-1.7,
36107,36107,2017.2.13 19:00,69.0,-2.2,,79.0,-0.7,,74.0,-1.4500000000000002,
36108,36108,2017.2.13 2:00,57.0,-10.9,,68.5,-8.65,,62.75,-9.775,
36109,36109,2017.2.13 20:00,70.0,-2.3,,80.5,-0.75,,75.25,-1.525,
36110,36110,2017.2.13 21:00,75.0,-1.7,,84.5,-0.4,,79.75,-1.05,
36111,36111,2017.2.13 22:00,78.0,-1.6,,86.5,-0.55,,82.25,-1.0750000000000002,
36112,36112,2017.2.13 23:00,76.0,-2.9,,85.5,-1.25,,80.75,-2.075,
36113,36113,2017.2.13 3:00,52.0,-12.6,,67.0,-9.6,,59.5,-11.1,
36114,36114,2017.2.13 4:00,51.0,-13.1,,67.5,-9.9,,59.25,-11.5,
36115,36115,2017.2.13 5:00,53.0,-12.9,,68.5,-10.15,,60.75,-11.525,
36116,36116,2017.2.13 6:00,62.0,-11.2,,74.5,-9.2,,68.25,-10.2,
36117,36117,2017.2.13 7:00,62.0,-11.4,,75.0,-9.4,,68.5,-10.4,
36118,36118,2017.2.13 8:00,64.0,-11.0,,76.5,-9.05,,70.25,-10.025,
36119,36119,2017.2.13 9:00,61.0,-10.3,,72.5,-8.15,,66.75,-9.225000000000001,
36120,36120,2017.2.14 0:00,79.0,-3.4,,87.0,-1.65,,83.0,-2.525,
36121,36121,2017.2.14 1:00,77.0,-4.2,,86.0,-2.3,,81.5,-3.25,
36122,36122,2017.2.14 10:00,36.0,-13.8,,59.5,-7.75,,47.75,-10.775,
36123,36123,2017.2.14 11:00,31.0,-14.4,,39.0,-10.9,,35.0,-12.65,
36124,36124,2017.2.14 12:00,27.0,-14.9,,32.5,-11.85,,29.75,-13.375,
36125,36125,2017.2.14 13:00,24.0,-14.4,,30.5,-11.25,,27.25,-12.825,
36126,36126,2017.2.14 14:00,24.0,-13.2,,29.0,-10.65,,26.5,-11.925,
36127,36127,2017.2.14 15:00,22.0,-14.0,,27.0,-11.1,,24.5,-12.55,
36128,36128,2017.2.14 16:00,24.0,-13.2,,27.0,-11.05,,25.5,-12.125,
36129,36129,2017.2.14 17:00,25.0,-13.0,,27.0,-11.35,,26.0,-12.175,
36130,36130,2017.2.14 18:00,32.0,-11.6,,34.0,-10.15,,33.0,-10.875,
36131,36131,2017.2.14 19:00,41.0,-10.1,,40.5,-9.25,,40.75,-9.675,
36132,36132,2017.2.14 2:00,70.0,-5.6,,82.5,-3.5,,76.25,-4.55,
36133,36133,2017.2.14 20:00,46.0,-9.9,,49.5,-7.75,,47.75,-8.825,
36134,36134,2017.2.14 21:00,56.0,-8.3,,56.5,-7.1,,56.25,-7.7,
36135,36135,2017.2.14 22:00,61.0,-7.4,,61.0,-6.7,,61.0,-7.050000000000001,
36136,36136,2017.2.14 23:00,62.0,-7.7,,59.5,-7.85,,60.75,-7.775,
36137,36137,2017.2.14 3:00,65.0,-7.5,,80.5,-4.5,,72.75,-6.0,
36138,36138,2017.2.14 4:00,63.0,-8.4,,80.0,-4.95,,71.5,-6.675000000000001,
36139,36139,2017.2.14 5:00,61.0,-9.3,,79.0,-5.65,,70.0,-7.4750000000000005,
36140,36140,2017.2.14 6:00,58.0,-10.0,,77.5,-6.0,,67.75,-8.0,
36141,36141,2017.2.14 7:00,57.0,-11.0,,77.0,-6.65,,67.0,-8.825,
36142,36142,2017.2.14 8:00,54.0,-11.8,,74.5,-7.55,,64.25,-9.675,
36143,36143,2017.2.14 9:00,42.0,-13.5,,69.0,-7.85,,55.5,-10.675,
36144,36144,2017.2.15 0:00,66.0,-7.2,,63.5,-7.45,,64.75,-7.325,
36145,36145,2017.2.15 1:00,68.0,-7.1,,68.5,-7.15,,68.25,-7.125,
36146,36146,2017.2.15 10:00,56.0,-7.7,,61.5,-6.3,,58.75,-7.0,
36147,36147,2017.2.15 11:00,52.0,-5.6,,52.5,-5.55,,52.25,-5.574999999999999,
36148,36148,2017.2.15 12:00,42.0,-6.8,,40.5,-7.1,,41.25,-6.949999999999999,
36149,36149,2017.2.15 13:00,37.0,-7.2,,36.0,-7.0,,36.5,-7.1,
36150,36150,2017.2.15 14:00,35.0,-7.0,,32.5,-7.1,,33.75,-7.05,
36151,36151,2017.2.15 15:00,32.0,-7.8,,30.0,-7.7,,31.0,-7.75,
36152,36152,2017.2.15 16:00,30.0,-8.8,,27.5,-8.75,,28.75,-8.775,
36153,36153,2017.2.15 17:00,29.0,-10.0,,27.0,-9.55,,28.0,-9.775,
36154,36154,2017.2.15 18:00,33.0,-9.5,,31.0,-9.15,,32.0,-9.325,
36155,36155,2017.2.15 19:00,41.0,-7.5,,37.5,-7.75,,39.25,-7.625,
36156,36156,2017.2.15 2:00,69.0,-7.2,,68.5,-7.6,,68.75,-7.4,
36157,36157,2017.2.15 20:00,46.0,-6.7,,42.5,-6.95,,44.25,-6.825,
36158,36158,2017.2.15 21:00,52.0,-5.8,,48.0,-6.4,,50.0,-6.1,
36159,36159,2017.2.15 22:00,58.0,-4.9,,54.5,-5.65,,56.25,-5.275,
36160,36160,2017.2.15 23:00,60.0,-4.8,,58.0,-5.5,,59.0,-5.15,
36161,36161,2017.2.15 3:00,65.0,-8.1,,69.5,-7.65,,67.25,-7.875,
36162,36162,2017.2.15 4:00,65.0,-8.6,,70.5,-8.05,,67.75,-8.325,
36163,36163,2017.2.15 5:00,66.0,-8.6,,71.5,-8.15,,68.75,-8.375,
36164,36164,2017.2.15 6:00,70.0,-8.3,,75.0,-7.95,,72.5,-8.125,
36165,36165,2017.2.15 7:00,71.0,-8.2,,75.0,-8.15,,73.0,-8.175,
36166,36166,2017.2.15 8:00,70.0,-8.3,,77.0,-7.7,,73.5,-8.0,
36167,36167,2017.2.15 9:00,63.0,-8.3,,70.5,-7.2,,66.75,-7.75,
36168,36168,2017.2.16 0:00,60.0,-5.3,,60.5,-5.55,,60.25,-5.425,
36169,36169,2017.2.16 1:00,61.0,-5.7,,62.0,-6.05,,61.5,-5.875,
36170,36170,2017.2.16 10:00,46.0,-7.2,,50.0,-5.65,,48.0,-6.425000000000001,
36171,36171,2017.2.16 11:00,38.0,-8.0,,39.0,-6.2,,38.5,-7.1,
36172,36172,2017.2.16 12:00,41.0,-6.4,,37.0,-4.75,,39.0,-5.575,
36173,36173,2017.2.16 13:00,43.0,-4.4,,38.5,-3.3,,40.75,-3.85,
36174,36174,2017.2.16 14:00,53.0,0.0,,43.5,-0.3,,48.25,-0.15,
36175,36175,2017.2.16 15:00,60.0,2.0,,51.0,1.75,,55.5,1.875,
36176,36176,2017.2.16 16:00,64.0,3.3,,60.5,3.85,,62.25,3.575,
36177,36177,2017.2.16 17:00,66.0,4.0,,64.0,4.75,,65.0,4.375,
36178,36178,2017.2.16 18:00,69.0,4.6,,65.5,4.95,,67.25,4.775,
36179,36179,2017.2.16 19:00,71.0,4.9,,68.0,5.3,,69.5,5.1,
36180,36180,2017.2.16 2:00,61.0,-6.5,,64.5,-6.05,,62.75,-6.275,
36181,36181,2017.2.16 20:00,74.0,5.7,,76.5,7.05,,75.25,6.375,
36182,36182,2017.2.16 21:00,79.0,6.7,,82.0,7.95,,80.5,7.325,
36183,36183,2017.2.16 22:00,83.0,7.0,,85.5,8.45,,84.25,7.725,
36184,36184,2017.2.16 23:00,86.0,7.4,,90.0,9.05,,88.0,8.225000000000001,
36185,36185,2017.2.16 3:00,60.0,-6.9,,65.5,-6.35,,62.75,-6.625,
36186,36186,2017.2.16 4:00,62.0,-7.0,,67.5,-6.6,,64.75,-6.8,
36187,36187,2017.2.16 5:00,62.0,-7.3,,69.0,-6.6,,65.5,-6.949999999999999,
36188,36188,2017.2.16 6:00,61.0,-7.7,,69.5,-6.9,,65.25,-7.300000000000001,
36189,36189,2017.2.16 7:00,64.0,-7.4,,71.5,-6.85,,67.75,-7.125,
36190,36190,2017.2.16 8:00,61.0,-8.2,,69.5,-7.4,,65.25,-7.8,
36191,36191,2017.2.16 9:00,49.0,-9.0,,60.5,-6.85,,54.75,-7.925,
36192,36192,2017.2.17 0:00,92.0,7.8,,93.0,9.2,,92.5,8.5,
36193,36193,2017.2.17 1:00,94.0,6.7,,92.5,8.45,,93.25,7.574999999999999,
36194,36194,2017.2.17 10:00,54.0,-7.9,,65.0,-3.5,,59.5,-5.7,
36195,36195,2017.2.17 11:00,44.0,-9.9,,53.5,-5.35,,48.75,-7.625,
36196,36196,2017.2.17 12:00,40.0,-10.3,,46.0,-6.7,,43.0,-8.5,
36197,36197,2017.2.17 13:00,33.0,-11.6,,37.0,-8.8,,35.0,-10.2,
36198,36198,2017.2.17 14:00,32.0,-11.8,,34.0,-9.8,,33.0,-10.8,
36199,36199,2017.2.17 15:00,30.0,-12.8,,31.0,-10.7,,30.5,-11.75,
36200,36200,2017.2.17 16:00,29.0,-12.7,,27.0,-12.3,,28.0,-12.5,
36201,36201,2017.2.17 17:00,31.0,-12.5,,28.0,-13.1,,29.5,-12.8,
36202,36202,2017.2.17 18:00,38.0,-12.0,,34.5,-12.15,,36.25,-12.075,
36203,36203,2017.2.17 19:00,44.0,-11.4,,44.0,-10.4,,44.0,-10.9,
36204,36204,2017.2.17 2:00,94.0,6.2,,92.0,7.9,,93.0,7.050000000000001,
36205,36205,2017.2.17 20:00,50.0,-11.0,,50.5,-10.1,,50.25,-10.55,
36206,36206,2017.2.17 21:00,50.0,-11.9,,52.0,-10.65,,51.0,-11.275,
36207,36207,2017.2.17 22:00,53.0,-12.2,,56.0,-10.5,,54.5,-11.35,
36208,36208,2017.2.17 23:00,51.0,-13.2,,56.0,-11.1,,53.5,-12.149999999999999,
36209,36209,2017.2.17 3:00,94.0,5.6,,90.5,7.1,,92.25,6.35,
36210,36210,2017.2.17 4:00,94.0,4.4,,92.0,6.45,,93.0,5.425000000000001,
36211,36211,2017.2.17 5:00,91.0,2.7,,92.0,5.3,,91.5,4.0,
36212,36212,2017.2.17 6:00,88.0,0.9,,89.0,3.85,,88.5,2.375,
36213,36213,2017.2.17 7:00,87.0,-0.5,,88.5,2.6,,87.75,1.05,
36214,36214,2017.2.17 8:00,80.0,-2.9,,84.0,0.5,,82.0,-1.2,
36215,36215,2017.2.17 9:00,62.0,-6.6,,74.0,-1.85,,68.0,-4.225,
36216,36216,2017.2.18 0:00,53.0,-13.3,,58.0,-11.0,,55.5,-12.15,
36217,36217,2017.2.18 1:00,54.0,-13.3,,60.0,-10.75,,57.0,-12.025,
36218,36218,2017.2.18 10:00,34.0,-17.4,,43.0,-13.85,,38.5,-15.625,
36219,36219,2017.2.18 11:00,32.0,-16.6,,39.0,-13.45,,35.5,-15.025,
36220,36220,2017.2.18 12:00,28.0,-17.6,,30.0,-15.25,,29.0,-16.425,
36221,36221,2017.2.18 13:00,28.0,-16.1,,25.0,-16.3,,26.5,-16.200000000000003,
36222,36222,2017.2.18 14:00,21.0,-18.6,,20.5,-17.75,,20.75,-18.175,
36223,36223,2017.2.18 15:00,23.0,-17.2,,21.5,-16.85,,22.25,-17.025,
36224,36224,2017.2.18 16:00,25.0,-15.7,,23.5,-15.65,,24.25,-15.675,
36225,36225,2017.2.18 17:00,36.0,-11.7,,28.5,-14.15,,32.25,-12.925,
36226,36226,2017.2.18 18:00,49.0,-9.0,,36.5,-12.7,,42.75,-10.85,
36227,36227,2017.2.18 19:00,59.0,-7.3,,44.5,-11.05,,51.75,-9.175,
36228,36228,2017.2.18 2:00,53.0,-13.9,,60.0,-11.15,,56.5,-12.525,
36229,36229,2017.2.18 20:00,65.0,-6.4,,54.0,-8.8,,59.5,-7.6000000000000005,
36230,36230,2017.2.18 21:00,67.0,-6.1,,56.5,-8.6,,61.75,-7.35,
36231,36231,2017.2.18 22:00,73.0,-5.1,,60.0,-8.1,,66.5,-6.6,
36232,36232,2017.2.18 23:00,75.0,-5.0,,61.5,-8.15,,68.25,-6.575,
36233,36233,2017.2.18 3:00,55.0,-14.0,,62.0,-11.4,,58.5,-12.7,
36234,36234,2017.2.18 4:00,51.0,-14.9,,61.5,-12.05,,56.25,-13.475000000000001,
36235,36235,2017.2.18 5:00,53.0,-14.7,,61.5,-12.35,,57.25,-13.524999999999999,
36236,36236,2017.2.18 6:00,54.0,-14.5,,63.5,-12.2,,58.75,-13.35,
36237,36237,2017.2.18 7:00,52.0,-15.1,,62.0,-12.7,,57.0,-13.899999999999999,
36238,36238,2017.2.18 8:00,49.0,-15.8,,60.5,-12.95,,54.75,-14.375,
36239,36239,2017.2.18 9:00,42.0,-16.7,,51.5,-13.3,,46.75,-15.0,
36240,36240,2017.2.19 0:00,77.0,-5.2,,64.5,-8.0,,70.75,-6.6,
36241,36241,2017.2.19 1:00,77.0,-5.6,,66.5,-8.0,,71.75,-6.8,
36242,36242,2017.2.19 10:00,63.0,-6.1,,62.0,-6.2,,62.5,-6.15,
36243,36243,2017.2.19 11:00,59.0,-5.8,,54.0,-5.75,,56.5,-5.775,
36244,36244,2017.2.19 12:00,43.0,-6.9,,40.0,-7.0,,41.5,-6.95,
36245,36245,2017.2.19 13:00,37.0,-9.3,,32.0,-9.45,,34.5,-9.375,
36246,36246,2017.2.19 14:00,36.0,-9.4,,32.5,-8.8,,34.25,-9.100000000000001,
36247,36247,2017.2.19 15:00,44.0,-6.7,,39.0,-6.55,,41.5,-6.625,
36248,36248,2017.2.19 16:00,42.0,-6.8,,38.0,-6.35,,40.0,-6.574999999999999,
36249,36249,2017.2.19 17:00,50.0,-4.1,,44.5,-4.15,,47.25,-4.125,
36250,36250,2017.2.19 18:00,54.0,-3.0,,61.5,-0.4,,57.75,-1.7,
36251,36251,2017.2.19 19:00,56.0,-2.5,,67.0,0.4,,61.5,-1.05,
36252,36252,2017.2.19 2:00,77.0,-6.0,,69.0,-7.6,,73.0,-6.8,
36253,36253,2017.2.19 20:00,77.0,1.5,,79.0,2.5,,78.0,2.0,
36254,36254,2017.2.19 21:00,83.0,2.7,,83.0,3.2,,83.0,2.95,
36255,36255,2017.2.19 22:00,91.0,3.5,,88.0,3.6,,89.5,3.55,
36256,36256,2017.2.19 23:00,93.0,4.0,,90.0,4.0,,91.5,4.0,
36257,36257,2017.2.19 3:00,77.0,-5.8,,70.0,-7.6,,73.5,-6.699999999999999,
36258,36258,2017.2.19 4:00,79.0,-5.9,,74.0,-7.25,,76.5,-6.575,
36259,36259,2017.2.19 5:00,80.0,-5.9,,75.5,-7.25,,77.75,-6.575,
36260,36260,2017.2.19 6:00,79.0,-6.4,,74.5,-7.85,,76.75,-7.125,
36261,36261,2017.2.19 7:00,80.0,-6.2,,77.0,-7.45,,78.5,-6.825,
36262,36262,2017.2.19 8:00,78.0,-6.2,,76.0,-7.25,,77.0,-6.725,
36263,36263,2017.2.19 9:00,71.0,-6.1,,69.0,-6.6,,70.0,-6.35,
36264,36264,2017.2.20 0:00,93.0,4.2,,93.0,4.35,,93.0,4.275,
36265,36265,2017.2.20 1:00,94.0,4.4,,95.0,4.65,,94.5,4.525,
36266,36266,2017.2.20 10:00,47.0,-13.1,,56.5,-8.4,,51.75,-10.75,
36267,36267,2017.2.20 11:00,40.0,-14.5,,47.5,-10.4,,43.75,-12.45,
36268,36268,2017.2.20 12:00,40.0,-14.1,,47.0,-10.2,,43.5,-12.149999999999999,
36269,36269,2017.2.20 13:00,40.0,-13.7,,43.5,-10.55,,41.75,-12.125,
36270,36270,2017.2.20 14:00,36.0,-14.4,,40.5,-11.2,,38.25,-12.8,
36271,36271,2017.2.20 15:00,35.0,-14.7,,38.0,-11.85,,36.5,-13.274999999999999,
36272,36272,2017.2.20 16:00,36.0,-13.9,,41.5,-10.8,,38.75,-12.350000000000001,
36273,36273,2017.2.20 17:00,36.0,-14.3,,41.0,-11.7,,38.5,-13.0,
36274,36274,2017.2.20 18:00,38.0,-14.8,,44.5,-12.2,,41.25,-13.5,
36275,36275,2017.2.20 19:00,42.0,-14.3,,49.5,-11.85,,45.75,-13.075,
36276,36276,2017.2.20 2:00,95.0,4.4,,96.0,4.95,,95.5,4.675000000000001,
36277,36277,2017.2.20 20:00,43.0,-14.4,,52.0,-11.75,,47.5,-13.075,
36278,36278,2017.2.20 21:00,39.0,-15.9,,51.5,-12.5,,45.25,-14.2,
36279,36279,2017.2.20 22:00,40.0,-16.0,,50.0,-13.2,,45.0,-14.6,
36280,36280,2017.2.20 23:00,40.0,-16.1,,50.5,-13.4,,45.25,-14.75,
36281,36281,2017.2.20 3:00,95.0,3.9,,96.0,4.75,,95.5,4.325,
36282,36282,2017.2.20 4:00,93.0,3.0,,95.0,4.6,,94.0,3.8,
36283,36283,2017.2.20 5:00,86.0,0.4,,91.0,3.45,,88.5,1.925,
36284,36284,2017.2.20 6:00,85.0,-1.1,,89.5,2.1,,87.25,0.5,
36285,36285,2017.2.20 7:00,71.0,-5.5,,81.5,-0.65,,76.25,-3.075,
36286,36286,2017.2.20 8:00,61.0,-9.2,,73.5,-3.85,,67.25,-6.5249999999999995,
36287,36287,2017.2.20 9:00,54.0,-11.1,,63.5,-6.5,,58.75,-8.8,
36288,36288,2017.2.21 0:00,44.0,-15.5,,53.5,-13.15,,48.75,-14.325,
36289,36289,2017.2.21 1:00,42.0,-16.5,,52.0,-13.95,,47.0,-15.225,
36290,36290,2017.2.21 10:00,40.0,-13.9,,49.0,-11.2,,44.5,-12.55,
36291,36291,2017.2.21 11:00,35.0,-13.7,,42.5,-11.15,,38.75,-12.425,
36292,36292,2017.2.21 12:00,32.0,-13.1,,38.5,-10.85,,35.25,-11.975,
36293,36293,2017.2.21 13:00,27.0,-13.0,,32.0,-10.9,,29.5,-11.95,
36294,36294,2017.2.21 14:00,25.0,-13.5,,29.0,-10.85,,27.0,-12.175,
36295,36295,2017.2.21 15:00,24.0,-13.1,,25.5,-11.4,,24.75,-12.25,
36296,36296,2017.2.21 16:00,23.0,-13.0,,22.0,-12.6,,22.5,-12.8,
36297,36297,2017.2.21 17:00,24.0,-12.8,,23.5,-12.3,,23.75,-12.55,
36298,36298,2017.2.21 18:00,29.0,-12.3,,26.5,-12.3,,27.75,-12.3,
36299,36299,2017.2.21 19:00,38.0,-10.5,,36.0,-10.0,,37.0,-10.25,
36300,36300,2017.2.21 2:00,45.0,-16.2,,54.5,-13.75,,49.75,-14.975,
36301,36301,2017.2.21 20:00,41.0,-10.3,,38.5,-9.85,,39.75,-10.075,
36302,36302,2017.2.21 21:00,40.0,-11.3,,42.0,-9.6,,41.0,-10.45,
36303,36303,2017.2.21 22:00,36.0,-12.9,,42.5,-10.15,,39.25,-11.525,
36304,36304,2017.2.21 23:00,35.0,-13.2,,44.0,-10.2,,39.5,-11.7,
36305,36305,2017.2.21 3:00,45.0,-16.3,,54.5,-13.65,,49.75,-14.975000000000001,
36306,36306,2017.2.21 4:00,50.0,-15.5,,58.0,-13.4,,54.0,-14.45,
36307,36307,2017.2.21 5:00,45.0,-17.1,,57.0,-14.25,,51.0,-15.675,
36308,36308,2017.2.21 6:00,49.0,-16.2,,58.0,-13.95,,53.5,-15.075,
36309,36309,2017.2.21 7:00,52.0,-15.6,,63.0,-13.1,,57.5,-14.35,
36310,36310,2017.2.21 8:00,51.0,-15.5,,63.5,-12.65,,57.25,-14.075,
36311,36311,2017.2.21 9:00,44.0,-15.3,,55.5,-12.4,,49.75,-13.850000000000001,
36312,36312,2017.2.22 0:00,34.0,-13.2,,47.0,-9.65,,40.5,-11.425,
36313,36313,2017.2.22 1:00,31.0,-13.8,,45.5,-10.15,,38.25,-11.975000000000001,
36314,36314,2017.2.22 10:00,83.0,-0.5,,85.0,-0.1,,84.0,-0.3,
36315,36315,2017.2.22 11:00,90.0,0.2,,91.0,0.95,,90.5,0.575,
36316,36316,2017.2.22 12:00,90.0,0.0,,92.0,1.0,,91.0,0.5,
36317,36317,2017.2.22 13:00,91.0,0.4,,92.5,1.35,,91.75,0.875,
36318,36318,2017.2.22 14:00,91.0,0.7,,93.0,1.7,,92.0,1.2,
36319,36319,2017.2.22 15:00,91.0,1.1,,93.5,2.1,,92.25,1.6,
36320,36320,2017.2.22 16:00,91.0,0.9,,93.5,2.15,,92.25,1.525,
36321,36321,2017.2.22 17:00,92.0,1.0,,94.0,2.25,,93.0,1.625,
36322,36322,2017.2.22 18:00,90.0,0.6,,93.5,2.1,,91.75,1.35,
36323,36323,2017.2.22 19:00,92.0,0.7,,94.5,2.1,,93.25,1.4,
36324,36324,2017.2.22 2:00,31.0,-13.5,,45.0,-9.7,,38.0,-11.6,
36325,36325,2017.2.22 20:00,93.0,0.4,,95.0,1.8,,94.0,1.1,
36326,36326,2017.2.22 21:00,91.0,-0.2,,94.0,1.4,,92.5,0.6,
36327,36327,2017.2.22 22:00,90.0,-0.8,,93.5,1.0,,91.75,0.09999999999999998,
36328,36328,2017.2.22 23:00,87.0,-2.0,,91.5,0.25,,89.25,-0.875,
36329,36329,2017.2.22 3:00,30.0,-13.7,,44.0,-9.65,,37.0,-11.675,
36330,36330,2017.2.22 4:00,32.0,-13.0,,44.0,-9.3,,38.0,-11.15,
36331,36331,2017.2.22 5:00,34.0,-12.1,,49.0,-7.95,,41.5,-10.025,
36332,36332,2017.2.22 6:00,36.0,-11.4,,47.0,-8.15,,41.5,-9.775,
36333,36333,2017.2.22 7:00,36.0,-11.4,,48.0,-7.85,,42.0,-9.625,
36334,36334,2017.2.22 8:00,34.0,-11.8,,47.5,-7.8,,40.75,-9.8,
36335,36335,2017.2.22 9:00,54.0,-5.6,,62.0,-3.65,,58.0,-4.625,
36336,36336,2017.2.23 0:00,84.0,-3.2,,87.5,-1.15,,85.75,-2.175,
36337,36337,2017.2.23 1:00,81.0,-4.1,,85.5,-1.9,,83.25,-3.0,
36338,36338,2017.2.23 10:00,50.0,-9.9,,56.5,-7.3,,53.25,-8.6,
36339,36339,2017.2.23 11:00,46.0,-11.0,,53.0,-7.9,,49.5,-9.45,
36340,36340,2017.2.23 12:00,41.0,-11.0,,46.5,-8.4,,43.75,-9.7,
36341,36341,2017.2.23 13:00,39.0,-11.0,,41.5,-9.35,,40.25,-10.175,
36342,36342,2017.2.23 14:00,35.0,-12.1,,38.0,-9.9,,36.5,-11.0,
36343,36343,2017.2.23 15:00,34.0,-12.5,,35.0,-10.95,,34.5,-11.725,
36344,36344,2017.2.23 16:00,36.0,-11.7,,37.0,-10.55,,36.5,-11.125,
36345,36345,2017.2.23 17:00,42.0,-10.3,,42.5,-9.45,,42.25,-9.875,
36346,36346,2017.2.23 18:00,49.0,-10.0,,47.0,-9.8,,48.0,-9.9,
36347,36347,2017.2.23 19:00,52.0,-10.2,,52.0,-9.65,,52.0,-9.925,
36348,36348,2017.2.23 2:00,80.0,-4.7,,83.0,-2.9,,81.5,-3.8,
36349,36349,2017.2.23 20:00,54.0,-10.3,,55.5,-9.6,,54.75,-9.95,
36350,36350,2017.2.23 21:00,55.0,-10.6,,56.5,-9.75,,55.75,-10.175,
36351,36351,2017.2.23 22:00,56.0,-10.9,,58.5,-9.85,,57.25,-10.375,
36352,36352,2017.2.23 23:00,59.0,-10.7,,61.0,-9.6,,60.0,-10.149999999999999,
36353,36353,2017.2.23 3:00,80.0,-5.1,,81.5,-3.65,,80.75,-4.375,
36354,36354,2017.2.23 4:00,79.0,-5.7,,81.5,-4.05,,80.25,-4.875,
36355,36355,2017.2.23 5:00,79.0,-6.0,,81.5,-4.4,,80.25,-5.2,
36356,36356,2017.2.23 6:00,76.0,-6.3,,78.0,-4.8,,77.0,-5.55,
36357,36357,2017.2.23 7:00,72.0,-7.0,,76.0,-5.1,,74.0,-6.05,
36358,36358,2017.2.23 8:00,67.0,-7.9,,71.5,-5.95,,69.25,-6.925000000000001,
36359,36359,2017.2.23 9:00,58.0,-9.0,,64.0,-6.75,,61.0,-7.875,
36360,36360,2017.2.24 0:00,58.0,-11.2,,61.5,-9.9,,59.75,-10.55,
36361,36361,2017.2.24 1:00,60.0,-11.3,,64.5,-9.9,,62.25,-10.600000000000001,
36362,36362,2017.2.24 10:00,32.0,-16.6,,40.5,-12.85,,36.25,-14.725000000000001,
36363,36363,2017.2.24 11:00,29.0,-14.4,,33.5,-12.75,,31.25,-13.575,
36364,36364,2017.2.24 12:00,24.0,-16.5,,30.0,-13.35,,27.0,-14.925,
36365,36365,2017.2.24 13:00,24.0,-15.8,,27.5,-13.45,,25.75,-14.625,
36366,36366,2017.2.24 14:00,28.0,-13.3,,27.5,-12.45,,27.75,-12.875,
